TIPID,Municipalities,ID_x,FY17GasTax,FY17RICAPHIP,FY17RIHMA,FY17RICAPprojects,FY17RICAPfacilities,FY17ProjectCloseouts,FY17IWAYLandSales,FY17GARVEE,FY17TollRevenue,FY17RailwayProgram,FY17HSIP,FY17TAP,FY17NHPP,FY17CMAQ,FY17Planning,FY17STP,FY17NationalFreight,FY17NHTSA,FY17FTA,FY17Earmarks,FY17TollCredits,FY17TransitBond,FY17allocation,ID_y,LineItemName_x,FY18GasTax,FY18RICAPHIP,FY18RIHMA,FY18RICAPprojects,FY18RICAPfacilities,FY18ProjectCloseouts,FY18IWAYLandSales,FY18GARVEE,FY18TollRevenue,FY18RailwayProgram,FY18HSIP,FY18TAP,FY18NHPP,FY18CMAQ,FY18Planning,FY18STP,FY18NationalFreight,FY18NHTSA,FY18FTA,FY18Earmarks,FY18TollCredits,FY18TransitBond,FY18Allocation,ID_x,LineItemName_y,FY19GasTax,FY19RICAPHIP,FY19RIHMA,FY19RICAPprojects,FY19RICAPfacilities,FY19ProjectCloseouts,FY19IWAYLandSales,FY19GARVEE,FY19TollRevenue,FY19RailwayProgram,FY19HSIP,FY19TAP,FY19NHPP,FY19CMAQ,FY19Planning,FY19STP,FY19NationalFreight,FY19NHTSA,FY19FTA,FY19Earmarks,FY19TollCredits,FY19TransitBond,FY19allocation,ID_y,LineItemName,FY20GasTax,FY20RICAPHIP,FY20RIHMA,FY20RICAPprojects,FY20RICAPfacilities,FY20ProjectCloseouts,FY20IWAYLandSales,FY20GARVEE,FY20TollRevenue,FY20RailwayProgram,FY20HSIP,FY20TAP,FY20NHPP,FY20CMAQ,FY20Planning,FY20STP,FY20NationalFreight,FY20NHTSA,FY20FTA,FY20Earmarks,FY20TollCredits,FY20TransitBond,FY20allocation,ID,FY21allocation,FY22allocation,FY23allocation,FY24allocation,FY25allocation
5100.0,New Shoreham,992,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,368,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,367,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,367,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,367,0.0,0.0,0.0,0.0,0.0
5104.0,New Shoreham,996,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,372,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,371,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,371,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,371,0.0,0.0,0.0,0.0,0.0
5099.0,New Shoreham,991,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,367,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,366,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,366,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,366,0.0,0.0,0.0,0.0,0.0
5103.0,New Shoreham,995,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,371,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,370,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,370,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,370,0.0,0.0,0.0,0.0,0.0
5102.0,New Shoreham,994,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,370,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,369,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,369,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,369,0.0,0.0,0.0,0.0,0.0
9201.0,Newport,1229,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,604,,,,,,,,,,,,,,,,,0.4,,,,0.0,0.0,0.0,0.4,603,,,,,,,,,,,,,,0.7,,,,,,,0.0,0.0,0.0,0.7,603,,,,,,,,,,,,,,1.8,,,,,,,0.0,0.0,0.0,1.8,604,9.4,9.3,12.1,7.3,0.0
1364.0,"Newport, Middletown",745,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,121,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,120,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,120,,,,,,,,,,,,,,2.4,,,,,,,0.0,0.0,0.0,2.4,120,0.0,0.0,0.0,0.0,0.0
1373.0,Pawtucket,754,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,130,,,,,,,,,,,,,,3.2,,,,,,,0.0,0.0,0.0,3.2,129,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,129,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,129,0.0,0.0,0.0,0.0,0.0
1271.0,Pawtucket,663,,,,,,,,,,,,,0.1,,,,,,,0.0,0.0,0.0,0.1,38,,,,,,,,,,,,,,3.7,,,,,,,0.0,0.0,0.0,3.7,38,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,38,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,38,0.0,0.0,0.0,0.0,0.0
1375.0,"Pawtucket, E. Providence",755,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,131,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,130,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,130,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,130,0.0,0.2,2.6,0.0,0.0
9503.0,Portsmouth,1246,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,621,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,620,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,620,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,621,0.0,0.0,0.0,0.0,0.0
1377.0,Portsmouth,757,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,133,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,132,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,132,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,132,0.0,0.1,0.9,0.0,0.0
1379.0,Portsmouth,759,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,135,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,134,,,,,,,,,,,,,,0.1,,,,,,,0.0,0.0,0.0,0.1,134,,,,,,,,,,,,,,,0.2,,,,,,0.0,0.0,0.0,0.2,134,4.6,9.5,0.6,0.0,0.0
1380.0,Portsmouth,760,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,136,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,135,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,135,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,135,0.3,3.6,0.0,0.0,0.0
1286.0,Portsmouth,676,,,,,,,,,,,,,0.1,,,,,,,0.0,0.0,0.0,0.1,51,,,,,,,,,,,,,,4.0,,,,,,,0.0,0.0,0.0,4.0,51,,,,,,,,,,,,,,2.9,,,,,,,0.0,0.0,0.0,2.9,51,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,51,0.0,0.0,0.0,0.0,0.0
1376.0,Portsmouth,756,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,132,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,131,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,131,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,131,0.0,0.24,1.3,1.2,0.0
1378.0,Portsmouth,758,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,134,,,,,,,,,,,,,,,,,,,,,3.0,0.0,0.0,3.0,133,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,133,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,133,0.0,0.0,0.0,0.0,0.0
1269.0,Providence,661,,,,,,,,,,,,,7.8,,,,,,,0.0,0.0,0.0,7.8,36,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,36,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,36,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,36,0.0,0.0,0.0,0.0,0.0
1281.0,Providence,672,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,47,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,47,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,47,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,47,0.0,0.0,0.2,2.2,0.0
1381.0,Providence,761,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,137,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,136,,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,136,,,,,,,,,,,,2.6,,,,,,,,,0.0,0.0,0.0,2.6,136,0.0,0.0,0.0,0.0,0.0
1384.0,Providence,762,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,138,,,,,,,,,,,,,,0.1,,,,,,,0.0,0.0,0.0,0.1,137,,,,4.1,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,4.1,137,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,137,0.0,0.0,0.0,0.0,0.0
1425.0,Providence,800,,,,,,,,,,,,,,,,0.3,,,,0.0,0.0,0.0,0.3,176,,,,,,,,,,,,,,,,,2.7,,,,0.0,0.0,0.0,2.7,175,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,175,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,175,0.0,0.0,0.0,0.0,0.0
5179.0,Providence,1049,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,425,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,424,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,424,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,424,0.0,0.0,0.0,0.0,0.0
5191.0,Providence,1057,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,433,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,432,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,432,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,432,0.0,0.0,0.0,0.0,0.0
5209.0,Providence,1068,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,444,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,443,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,443,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,443,0.0,0.0,0.0,0.0,0.0
1285.0,"Providence, Cranston",675,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,50,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,50,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,50,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,50,0.0,0.0,0.6,3.2,3.2
1280.0,"Providence, Johnston",671,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,46,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,46,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,46,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,46,0.0,0.0,0.0,0.9,9.6
1291.0,"Providence, N. Providence, Lincoln",680,,,,,,,,,,,,,5.0,,,,,,,0.0,0.0,0.0,5.0,55,,,,,,,,,,,,,,4.5,,,,,,,0.0,0.0,0.0,4.5,55,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,55,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,55,0.0,0.0,0.0,0.0,0.0
1386.0,"Providence, Pawtucket",763,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,139,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,138,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,138,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,138,0.0,0.2,2.5,0.0,0.0
1270.0,"Providence, Pawtucket",662,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,37,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,37,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,37,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,37,0.1,4.2,4.2,0.0,0.0
1387.0,Richmond,764,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,140,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,139,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,139,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,139,0.0,0.0,0.0,0.1,1.1
5218.0,Richmond,1073,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,449,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,448,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,448,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,448,0.0,0.0,0.0,0.0,0.0
5220.0,Richmond,1075,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,451,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,450,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,450,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,450,0.0,0.0,0.0,0.0,0.0
1277.0,S. Kingstown,669,,,,,,,,,,,,,0.1,,,,,,,0.0,0.0,0.0,0.1,44,,,,,,,,,,,,,,3.5,,,,,,,0.0,0.0,0.0,3.5,44,,,,,,,,,,,,,,0.7,,,,,,,0.0,0.0,0.0,0.7,44,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,44,0.0,0.0,0.0,0.0,0.0
1395.0,S. Kingstown,772,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,148,,,,,,,,,,,,,,,,,0.2,,,,0.0,0.0,0.0,0.2,147,,,,,,,1.0,,,,,,,,,,0.3,,,,0.0,0.0,0.0,1.3,147,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,147,0.0,0.0,0.0,0.0,0.0
1397.0,S. Kingstown,773,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,149,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,148,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,148,,,,,,,,,,,,,,0.4,,,,,,,0.0,0.0,0.0,0.4,148,0.3,6.3,0.0,0.0,0.0
1398.0,S. Kingstown,774,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,150,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,149,,,,,,,,,,,,,,0.2,,,,,,,0.0,0.0,0.0,0.2,149,,,,,,,,,,,,,,0.7,,,,,,,0.0,0.0,0.0,0.7,149,0.0,0.0,0.0,0.0,0.0
1399.0,S. Kingstown,775,,,,,,,,,,,,,0.36,,,,,,,0.0,0.0,0.0,0.36,151,,,,,,,,,,,,,,0.09,,,,,,,0.0,0.0,0.0,0.09,150,,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,150,,,,,,,,,,,,,,4.4,,,,,,,0.0,0.0,0.0,4.4,150,4.3,0.0,0.0,0.0,0.0
1400.0,S. Kingstown,776,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,152,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,151,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,151,,,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,151,0.0,0.0,0.1,1.3,0.0
5246.0,S. Kingstown,1091,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,467,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,466,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,466,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,466,0.0,0.0,0.0,0.0,0.0
5323.0,S. Kingstown,1150,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,526,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,525,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,525,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,525,0.0,0.0,0.0,0.0,0.0
5324.0,S. Kingstown,1151,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,527,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,526,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,526,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,526,0.0,0.0,0.0,0.0,0.0
1279.0,"S. Kingstown, N. Kingstown",670,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,45,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,45,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,45,,,,,,,,,,,,,,0.8,,,,,,,0.0,0.0,0.0,0.8,45,3.3,5.9,0.0,0.0,0.0
1576.0,"S. Kingstown, N. Kingstown, Exeter",928,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,304,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,303,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,303,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,303,0.0,0.0,0.0,0.7,6.9
1401.0,"S. Kingstown, Narragansett",777,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,153,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,152,,,,,,,,,,,,,,0.1,,,,,,,0.0,0.0,0.0,0.1,152,,,,1.21,,,,,,,,,,,,,0.19,,,,0.0,0.0,0.0,1.4,152,0.0,0.0,0.0,0.0,0.0
1391.0,Scituate,768,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,144,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,143,,,,,,,,,,,,,,,,,0.15,,,,0.0,0.0,0.0,0.15,143,,,,,,,,,,,,,,,,,1.85,,,,0.0,0.0,0.0,1.85,143,0.0,0.0,0.0,0.0,0.0
1392.0,Scituate,769,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,145,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,144,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,144,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,144,0.0,0.0,0.4,4.4,0.0
1388.0,Scituate,765,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,141,,,,,,,,,,,,,,,,,0.1,,,,0.0,0.0,0.0,0.1,140,,,,,,,,,,,,,,,,,1.3,,,,0.0,0.0,0.0,1.3,140,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,140,0.0,0.0,0.0,0.0,0.0
1389.0,Scituate,766,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,142,,,,,,,,,,,,,,,,,0.4,,,,0.0,0.0,0.0,0.4,141,,,,,,,,,,,,,,,,,3.2,,,,0.0,0.0,0.0,3.2,141,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,141,0.0,0.0,0.0,0.0,0.0
1390.0,Scituate,767,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,143,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,142,,,,,,,,,,,,,,0.2,,,,,,,0.0,0.0,0.0,0.2,142,,,,,,,,,,,,,,2.5,,,,,,,0.0,0.0,0.0,2.5,142,0.0,0.0,0.0,0.0,0.0
1393.0,"Scituate, Johnston",770,,,,,,,,,,,,,5.0,,,,,,,0.0,0.0,0.0,5.0,146,,,,,,,,,,,,,,1.3,,,,,,,0.0,0.0,0.0,1.3,145,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,145,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,145,0.0,0.0,0.0,0.0,0.0
5230.0,Smithfield,1082,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,458,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,457,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,457,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,457,0.0,0.0,0.0,0.0,0.0
5233.0,Smithfield,1085,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,461,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,460,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,460,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,460,0.0,0.0,0.0,0.0,0.0
5234.0,Smithfield,1086,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,462,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,461,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,461,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,461,0.0,0.0,0.0,0.0,0.0
5227.0,Smithfield,1080,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,456,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,455,,,,,,,,,,,,,,0.3,,,,,,,0.0,0.0,0.0,0.3,455,,,,,,,,,,,,,,1.4,,,,,,,0.0,0.0,0.0,1.4,455,0.0,0.0,0.0,0.0,0.0
5238.0,Smithfield,1089,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,465,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,464,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,464,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,464,0.0,0.0,0.0,0.0,0.0
1394.0,"Smithfield, N. Providence",771,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,147,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,146,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,146,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,146,0.0,0.0,0.0,0.4,4.3
1578.0,"Smithfield, N. Smithfield, Burrillville, N. Providence",929,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,305,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,304,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,304,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,304,0.0,0.0,0.0,0.85,4.4
1402.0,Tiverton,778,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,154,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,153,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,153,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,153,0.0,0.3,2.5,0.0,0.0
1404.0,Tiverton,780,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,156,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,155,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,155,,,,,,,,,,,,,,,,,0.2,,,,0.0,0.0,0.0,0.2,155,1.6,0.0,0.0,0.0,0.0
1405.0,Tiverton,781,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,157,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,156,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,156,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,156,0.0,0.0,0.3,3.3,0.0
1287.0,Tiverton,677,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,52,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,52,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,52,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,0.0,0.0,52,0.0,0.0,0.0,0.5,5.0
1403.0,Tiverton,779,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,155,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,154,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,154,,,,,,,,,,,,,,,,,0.2,,,,0.0,0.0,0.0,0.2,154,4.1,0.0,0.0,0.0,0.0
5261.0,Tiverton,1101,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,477,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,476,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,476,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,476,0.0,0.0,0.0,0.0,0.0
5257.0,Tiverton,1098,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,474,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,473,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,473,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,473,0.0,0.0,0.0,0.0,0.0
5259.0,Tiverton,1099,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,475,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,474,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,474,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,0.0,474,0.0,0.0,0.0,0.0,0.0
